t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2022-08-25 04:00:00,296.07,297.646835,291.59030477579034,55.86435549761794,8.446745574931072,10.745511277344693,-2.298765702413622
2022-08-26 04:00:00,288.09,297.19383500000004,291.2569424161913,50.647897029790315,7.185022170853927,10.033413456046542,-2.8483912851926156
2022-08-29 04:00:00,284.82,296.571,290.64390028131595,48.64344870830807,5.853757142920529,9.19748219342134,-3.3437250505008116
2022-08-30 04:00:00,277.7,295.42666500000007,289.4111478735716,44.51265184342676,4.176056541059097,8.193197062948892,-4.017140521889795
2022-08-31 04:00:00,275.61,293.83733,288.0967528379934,43.34895700144939,2.6473047129219367,7.084018592943502,-4.436713880021565
2022-09-01 04:00:00,277.16,292.26366500000006,287.0551573296131,44.507625096064196,1.5430426856017334,5.975823411475148,-4.432780725873415
2022-09-02 04:00:00,270.21,291.365665,285.4508566315547,40.50707417023601,0.10587964213885925,4.80183465760789,-4.695955015469031
2022-09-06 04:00:00,274.42,290.56550000000004,284.4002988571209,43.8023051250181,-0.6854689490886585,3.704373936268581,-4.38984288535724
2022-09-07 04:00:00,283.7,290.583835,284.3336037278713,50.33272928426683,-0.5573748943627947,2.852024170142306,-3.409399064505101
2022-09-08 04:00:00,289.26,290.329,284.8027843252169,53.7969461271299,-0.007131690297114801,2.2801929980544218,-2.2873246883515366
2022-09-09 04:00:00,299.68,290.9815,286.2196620085296,59.49838790732232,1.255276879159453,2.0752097742754283,-0.8199328951159752
2022-09-12 04:00:00,304.42,291.20099999999996,287.95302753152674,61.80721117065672,2.6081579306806475,2.1817994055564722,0.42635852512417527
2022-09-13 04:00:00,292.13,290.3415,288.3508344332861,53.31997071400375,2.657986014571293,2.2770367273594365,0.3809492872118563
2022-09-14 04:00:00,302.61,290.143835,289.7088502015445,58.547240213892074,3.502746068735462,2.522178595634642,0.98056747310082
2022-09-15 04:00:00,303.75,290.1315000000001,291.0461025633022,59.08398197262923,4.215617950844319,2.8608664666765775,1.3547514841677413
2022-09-16 04:00:00,303.35,290.1555,292.2179023191782,58.796307179980666,4.694185745079551,3.2275303223571723,1.4666554227223787
2022-09-19 04:00:00,309.07,290.775665,293.822864003066,61.670315475744964,5.471933324664633,3.6764109228186648,1.7955224018459681
2022-09-20 04:00:00,308.73,291.71650000000005,295.2425912408693,61.39618279147986,5.99179899727784,4.1394885377105,1.8523104595673399
2022-09-21 04:00:00,300.8,291.93383500000004,295.7718682655484,55.22971580561662,5.698225960182469,4.451236022204895,1.2469899379775748
2022-09-22 04:00:00,288.59,291.5085,295.08788081168666,47.34484005708441,4.429264452940458,4.446841708352007,-0.017577255411548975
2022-09-23 04:00:00,275.33,290.4715,293.2061778772403,40.57079465276972,2.3268101158939203,4.02283538986039,-1.6960252739664696
2022-09-26 04:00:00,276.01,289.8675,291.5684466508365,41.03671022698632,0.7073167166022927,3.359731655208771,-2.652414938606478
2022-09-27 04:00:00,282.94,289.77349999999996,290.7466898269473,45.7081519463349,-0.01675721978403999,2.6844338802102086,-2.7011910999942486
2022-09-28 04:00:00,287.81,290.279,290.4670050815237,48.77926260344277,-0.19537062043104925,2.108472980081957,-2.303843600513006
2022-09-29 04:00:00,268.21,289.909,288.34729031185475,39.174687189578385,-1.8966162121581647,1.3074551416339326,-3.2040713537920973
2022-09-30 04:00:00,265.25,289.31350000000003,286.1475483773924,37.95911883449743,-3.4440124311790328,0.3571616270713396,-3.801174058250372
2022-10-03 04:00:00,242.4,287.92300000000006,281.98111519859316,30.17513042086182,-6.439903914102217,-1.0022514811633718,-5.437652432938846
2022-10-04 04:00:00,249.44,286.67400000000004,278.8819613701557,34.62328902889955,-8.152127680904016,-2.4322267211115007,-5.719900959792515
2022-10-05 04:00:00,240.81,284.5295,275.25606028728373,31.937374650038166,-10.089144846564636,-3.9636103462021284,-6.125534500362508
2022-10-06 04:00:00,238.13,281.973,271.72024502182813,31.129752552572725,-11.705564052178374,-5.512001087397378,-6.193562964780996
